Input size	 107092 	PerLambda	 1189
Time Taken including overhead of creating and sending lists	 16.3492000103
numLambdas	startTime	endTime	totalTime	redisPercent	processingPercent
90 	 1481876297.62 	 1481876302.19 	 4.57067012787 	 0.977899595113 	 0.0216191516464
90 	 1481876297.63 	 1481876302.29 	 4.651252985 	 0.971886437325 	 0.0276291651206
90 	 1481876297.64 	 1481876302.38 	 4.73502397537 	 0.967517785634 	 0.0320192264602
90 	 1481876297.64 	 1481876301.9 	 4.25466895103 	 0.974203848336 	 0.0252207644838
90 	 1481876297.66 	 1481876302.37 	 4.7158370018 	 0.973678002659 	 0.0257845258567
90 	 1481876297.66 	 1481876302.31 	 4.64849305153 	 0.977772595265 	 0.0217469253138
90 	 1481876297.67 	 1481876302.44 	 4.77242088318 	 0.965169078419 	 0.0343671154456
90 	 1481876297.67 	 1481876302.27 	 4.59730601311 	 0.974660234651 	 0.0248347478198
90 	 1481876297.68 	 1481876302.07 	 4.38888478279 	 0.966843411052 	 0.0325933109474
90 	 1481876297.69 	 1481876302.06 	 4.37945199013 	 0.971254934943 	 0.0282053441516
90 	 1481876297.69 	 1481876302.38 	 4.68600797653 	 0.967937436548 	 0.0272375209761
90 	 1481876297.7 	 1481876301.98 	 4.28027796745 	 0.968615179359 	 0.0307998418296
90 	 1481876297.7 	 1481876302.07 	 4.36060905457 	 0.976361037785 	 0.0230544808778
90 	 1481876297.71 	 1481876301.97 	 4.2692630291 	 0.969563211571 	 0.02991133933
90 	 1481876297.71 	 1481876302.12 	 4.41329288483 	 0.961786301668 	 0.0376487815799
90 	 1481876297.71 	 1481876302.4 	 4.68931794167 	 0.968829735985 	 0.0306785113704
90 	 1481876297.71 	 1481876302.16 	 4.45088005066 	 0.968993125475 	 0.0304532099901
90 	 1481876297.73 	 1481876302.09 	 4.35737681389 	 0.969383179609 	 0.0286556866449
90 	 1481876297.73 	 1481876302.34 	 4.60836195946 	 0.977214758172 	 0.0222094710032
90 	 1481876297.73 	 1481876302.0 	 4.27085900307 	 0.962814908112 	 0.0365959759131
90 	 1481876297.73 	 1481876302.04 	 4.30655002594 	 0.966746184738 	 0.0326238527641
90 	 1481876297.74 	 1481876301.75 	 4.01093292236 	 0.973428336989 	 0.0260105288737
90 	 1481876297.74 	 1481876301.94 	 4.20428919792 	 0.971477481627 	 0.02787122222
90 	 1481876297.74 	 1481876302.03 	 4.28061699867 	 0.967426189592 	 0.0320004629555
90 	 1481876297.75 	 1481876302.14 	 4.39069104195 	 0.966343092893 	 0.0330464561235
90 	 1481876297.75 	 1481876301.91 	 4.16084384918 	 0.975192420927 	 0.0242777783253
90 	 1481876297.75 	 1481876302.4 	 4.64987492561 	 0.969745714362 	 0.029666375754
90 	 1481876297.75 	 1481876302.06 	 4.3088490963 	 0.964579850971 	 0.0306963189571
90 	 1481876297.76 	 1481876302.15 	 4.39232707024 	 0.961228545893 	 0.0346457953764
90 	 1481876297.76 	 1481876301.97 	 4.21368908882 	 0.972298288742 	 0.0271223690755
90 	 1481876297.76 	 1481876301.99 	 4.23225998878 	 0.970635080023 	 0.0288621986397
90 	 1481876297.77 	 1481876302.42 	 4.65359401703 	 0.971829673335 	 0.0275826304649
90 	 1481876297.77 	 1481876302.16 	 4.3877620697 	 0.971033560376 	 0.0284291536746
90 	 1481876297.77 	 1481876301.95 	 4.17558813095 	 0.971071766389 	 0.0282859359246
90 	 1481876297.77 	 1481876302.44 	 4.66117596626 	 0.974785309898 	 0.0247117845072
90 	 1481876297.78 	 1481876301.99 	 4.21504998207 	 0.975105153225 	 0.0243828892494
90 	 1481876297.79 	 1481876302.01 	 4.22222089767 	 0.968021564741 	 0.0267109703738
90 	 1481876297.8 	 1481876302.16 	 4.36104011536 	 0.972828349824 	 0.02662828387
90 	 1481876297.82 	 1481876302.18 	 4.36475110054 	 0.969937990701 	 0.0251102127465
90 	 1481876297.82 	 1481876302.17 	 4.34641695023 	 0.972130521485 	 0.0273388204207
90 	 1481876297.83 	 1481876302.13 	 4.30110192299 	 0.974844414915 	 0.0245693365053
90 	 1481876297.83 	 1481876302.55 	 4.71479296684 	 0.966318951317 	 0.0331475036377
90 	 1481876297.86 	 1481876302.19 	 4.32632708549 	 0.971231567011 	 0.0281637244184
90 	 1481876297.86 	 1481876302.48 	 4.61885118484 	 0.977343982042 	 0.0221401934025
90 	 1481876297.88 	 1481876302.03 	 4.15524888039 	 0.97446853485 	 0.0249858607029
90 	 1481876297.9 	 1481876302.5 	 4.60671877861 	 0.9712268086 	 0.0281894520225
90 	 1481876297.91 	 1481876302.16 	 4.24896502495 	 0.974032305226 	 0.0254756472972
90 	 1481876297.92 	 1481876302.2 	 4.2771730423 	 0.974145869477 	 0.0229037572624
90 	 1481876297.97 	 1481876302.12 	 4.1516020298 	 0.975734047295 	 0.0236882835381
90 	 1481876298.06 	 1481876302.33 	 4.27240014076 	 0.972667970443 	 0.0267025563143
