Input size	 107092 	PerLambda	 2677
Time Taken including overhead of creating and sending lists	 8.58739900589
numLambdas	startTime	endTime	totalTime	redisPercent	processingPercent
40 	 1481876193.16 	 1481876199.58 	 6.41939711571 	 0.92236050024 	 0.0768064419768
40 	 1481876193.19 	 1481876199.94 	 6.74746799469 	 0.942309885766 	 0.055542199105
40 	 1481876193.2 	 1481876199.84 	 6.63694787025 	 0.930287684792 	 0.0689096533772
40 	 1481876193.2 	 1481876199.78 	 6.5740480423 	 0.935660710574 	 0.0630623775911
40 	 1481876193.2 	 1481876199.58 	 6.37852191925 	 0.928833728422 	 0.0697095254221
40 	 1481876193.22 	 1481876199.22 	 6.00360202789 	 0.9270595306 	 0.0719706482667
40 	 1481876193.23 	 1481876199.5 	 6.26897907257 	 0.943064586131 	 0.0550887951489
40 	 1481876193.24 	 1481876199.44 	 6.20430517197 	 0.936131595971 	 0.0608266031304
40 	 1481876193.24 	 1481876199.56 	 6.3254160881 	 0.939989675364 	 0.0591310042947
40 	 1481876193.24 	 1481876199.7 	 6.45874595642 	 0.921739299277 	 0.0750572611003
40 	 1481876193.24 	 1481876199.55 	 6.30435204506 	 0.943214581114 	 0.0558131156857
40 	 1481876193.27 	 1481876199.67 	 6.39597797394 	 0.937614000333 	 0.0615303215352
40 	 1481876193.29 	 1481876199.61 	 6.32521986961 	 0.935141092718 	 0.0640134459635
40 	 1481876193.29 	 1481876199.54 	 6.25047779083 	 0.934169079787 	 0.064947770869
40 	 1481876193.31 	 1481876199.76 	 6.44143199921 	 0.928196108541 	 0.0709546215606
40 	 1481876193.33 	 1481876200.16 	 6.83265089989 	 0.930791397859 	 0.0683960602571
40 	 1481876193.33 	 1481876199.8 	 6.4686050415 	 0.933210378155 	 0.0658976261215
40 	 1481876193.36 	 1481876199.92 	 6.55846500397 	 0.927249754946 	 0.0717438540863
40 	 1481876193.37 	 1481876199.98 	 6.61013197899 	 0.919156038165 	 0.079171602512
40 	 1481876193.41 	 1481876200.0 	 6.58694291115 	 0.924958739691 	 0.0737283722486
40 	 1481876193.47 	 1481876200.38 	 6.90939092636 	 0.925634347669 	 0.0716318785251
40 	 1481876193.58 	 1481876199.89 	 6.30808401108 	 0.930235260973 	 0.0688906751986
40 	 1481876193.59 	 1481876200.23 	 6.63998103142 	 0.925249170568 	 0.0737205278875
40 	 1481876193.6 	 1481876200.01 	 6.40292096138 	 0.940500257728 	 0.0586407843342
40 	 1481876193.63 	 1481876200.08 	 6.44886898994 	 0.931038917956 	 0.0680564113737
40 	 1481876193.63 	 1481876200.06 	 6.42184400558 	 0.9365579555 	 0.0595687808273
40 	 1481876193.69 	 1481876200.23 	 6.54261398315 	 0.930212444471 	 0.0688511343607
40 	 1481876193.69 	 1481876200.27 	 6.57745909691 	 0.931829660021 	 0.0673391411288
40 	 1481876193.7 	 1481876199.95 	 6.25013995171 	 0.926627772121 	 0.0695900020854
40 	 1481876193.71 	 1481876200.29 	 6.58250617981 	 0.935428413426 	 0.0636909689554
40 	 1481876193.75 	 1481876199.93 	 6.17482209206 	 0.933547294593 	 0.0627357781537
40 	 1481876193.75 	 1481876200.37 	 6.61727499962 	 0.930091386147 	 0.0671487011123
40 	 1481876193.76 	 1481876200.57 	 6.81291007996 	 0.921400339369 	 0.0766579216205
40 	 1481876193.76 	 1481876200.36 	 6.59658312798 	 0.933150571552 	 0.0658083730075
40 	 1481876193.77 	 1481876199.96 	 6.1932580471 	 0.929406749748 	 0.0691423567547
40 	 1481876193.81 	 1481876200.41 	 6.60384202003 	 0.931671261437 	 0.0667885119209
40 	 1481876193.85 	 1481876199.94 	 6.08854603767 	 0.935414408769 	 0.0633174810423
40 	 1481876193.9 	 1481876200.25 	 6.34844994545 	 0.93467080382 	 0.0644824345694
40 	 1481876193.93 	 1481876200.1 	 6.16738986969 	 0.933237855957 	 0.0641555552154
40 	 1481876193.93 	 1481876197.49 	 3.55977296829 	 0.953742037417 	 0.0453547271842

