Input size	 107092 	PerLambda	 1070
Time Taken including overhead of creating and sending lists	 7.36598014832
numLambdas	startTime	endTime	totalTime	redisPercent	processingPercent
100 	 1481876338.01 	 1481876342.31 	 4.30617213249 	 0.982238304406 	 0.0173212534248
100 	 1481876338.05 	 1481876342.35 	 4.30195784569 	 0.98061430684 	 0.018977573304
100 	 1481876338.08 	 1481876342.42 	 4.34884095192 	 0.978049118655 	 0.021519420586
100 	 1481876338.09 	 1481876342.87 	 4.78281593323 	 0.970206101677 	 0.0271383923818
100 	 1481876338.09 	 1481876342.65 	 4.56413292885 	 0.973348880586 	 0.0262357796
100 	 1481876338.09 	 1481876342.25 	 4.16096591949 	 0.983728443312 	 0.0158673705716
100 	 1481876338.28 	 1481876343.34 	 5.05517911911 	 0.980775937018 	 0.0188248262342
100 	 1481876338.42 	 1481876343.17 	 4.75283384323 	 0.983131584267 	 0.0164560219475
100 	 1481876338.42 	 1481876343.14 	 4.71733498573 	 0.977821570947 	 0.0217098133892
100 	 1481876338.44 	 1481876343.15 	 4.71469521523 	 0.980425353093 	 0.0190332019966
100 	 1481876338.44 	 1481876343.47 	 5.03494906425 	 0.972387913367 	 0.024363500005
100 	 1481876338.44 	 1481876343.35 	 4.91083502769 	 0.981117109402 	 0.0181337232829
100 	 1481876338.47 	 1481876343.29 	 4.81989407539 	 0.978875798058 	 0.0206489866666
100 	 1481876338.49 	 1481876343.29 	 4.79742121696 	 0.981177718164 	 0.0184049244396
100 	 1481876338.5 	 1481876343.55 	 5.05628299713 	 0.977741410291 	 0.0218611847797
100 	 1481876338.5 	 1481876343.41 	 4.90780711174 	 0.979902486466 	 0.0196465504824
100 	 1481876338.51 	 1481876343.25 	 4.74221992493 	 0.980301616184 	 0.0191195593111
100 	 1481876338.51 	 1481876343.51 	 5.00241994858 	 0.983824547808 	 0.0157021342915
100 	 1481876338.51 	 1481876343.43 	 4.92010092735 	 0.980915711118 	 0.0186201575188
100 	 1481876338.53 	 1481876343.52 	 4.99386906624 	 0.980369959522 	 0.0192031292185
100 	 1481876338.53 	 1481876343.36 	 4.83036613464 	 0.980524554166 	 0.0190373417129
100 	 1481876338.53 	 1481876343.45 	 4.92285895348 	 0.977704487807 	 0.0217919275055
100 	 1481876338.53 	 1481876343.41 	 4.8779399395 	 0.981684164026 	 0.0178955923936
100 	 1481876338.55 	 1481876343.45 	 4.90042996407 	 0.981040136776 	 0.0185139136416
100 	 1481876338.55 	 1481876343.43 	 4.87790703773 	 0.975657722541 	 0.0238849821048
100 	 1481876338.55 	 1481876343.33 	 4.7795548439 	 0.9797002091 	 0.0198683028693
100 	 1481876338.55 	 1481876343.42 	 4.86651492119 	 0.974054415904 	 0.0255186218963
100 	 1481876338.55 	 1481876343.52 	 4.97163581848 	 0.971815104453 	 0.0239042204522
