Input size	 107092 	PerLambda	 10709
Time Taken including overhead of creating and sending lists	 29.5401289463
numLambdas	startTime	endTime	totalTime	redisPercent	processingPercent
10 	 1481875760.97 	 1481875787.19 	 26.2211530209 	 0.9162441356 	 0.0813036252842
10 	 1481875760.97 	 1481875786.71 	 25.74168396 	 0.925785818464 	 0.0719553179092
10 	 1481875761.06 	 1481875787.71 	 26.6463360786 	 0.922593883043 	 0.076260369346
10 	 1481875761.08 	 1481875783.91 	 22.8354988098 	 0.938266263812 	 0.0594197744174
10 	 1481875761.08 	 1481875786.39 	 25.3091571331 	 0.927763245839 	 0.070574249659
10 	 1481875761.09 	 1481875783.71 	 22.6169519424 	 0.940175194017 	 0.0584482749388
10 	 1481875761.1 	 1481875788.63 	 27.537001133 	 0.939459519121 	 0.059317790247
10 	 1481875761.1 	 1481875786.12 	 25.0157971382 	 0.922432169812 	 0.0758986769244
10 	 1481875761.17 	 1481875778.76 	 17.5899691582 	 0.942383616356 	 0.0565317330806
10 	 1481875761.18 	 1481875788.93 	 27.7552859783 	 0.93700156116 	 0.0617292455802

